from_name,from_address,from_type,to_name,to_address,to_type,distance_m,time_min
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,6322,75
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,6039,72
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Brut Butcher,"641 avenue de Saint Tronquet, Avignon, France",Restaurant,77,0
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,V&G Veggie et Gourmand,"24 Rue de la Bonneterie, Avignon, France",Restaurant,6116,73
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Planet Rock,"229 rue Graham Bell, Avignon, France",Restaurant,320,3
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,L’Annexe,"7 Place Saint-Marc, Avignon, France",Restaurant,6226,74
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Auberge de Cassagne & Spa,"450 allée de Cassagne, Avignon, France",Restaurant,2002,24
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Chapelle de l’Oratoire,"32 rue Joseph Vernet, Avignon, 84000",Activité,6406,76
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Parc Municipal Bardi,"Avenue Pierre de Coubertin, Vedène, 84270, Avignon, France",Activité,2807,33
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Restaurant Le 26,"26, rue des Trois Faucons, Avignon, France",Restaurant,6318,75
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,O’Gastos,"49 rue porte de Jonquerettes, Avignon, France",Restaurant,5312,63
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Chapelle des Pénitents Gris,"53 rue de la République, Villeneuve-lez-Avignon, 30400",Activité,6216,74
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Le Pavillon Bleu,"25, allée Antoine Pinay, Avignon, France",Restaurant,6431,77
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Restaurant / Cocktail Bar   Le Bercail,"162, Chemin des Canotiers, Avignon, France",Restaurant,5523,66
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Naka,"4, Place de la Principale, Avignon, France",Restaurant,6198,74
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Jardin des Carmes,"Place des Carmes, Avignon, 84000",Activité,5644,67
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Eglise Saint-Symphorien les Carmes,"Place des Carmes, Avignon, 84000",Activité,5644,67
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Crêperie Le L,"3 place Saint-Marc, Avignon, France",Restaurant,6226,74
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Les Jardins du Palais des papes,"Palais des papes, Avignon, 84000",Activité,5997,71
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Chapelle des Pénitents Blancs,"Place de l'Église, Caumont-sur-Durance, 84510, Avignon, France",Activité,11073,132
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Château de Fargues,"Avenue Pierre de Coubertin, Le Pontet, 84130, Avignon, France",Activité,2795,33
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Archives Municipales – Musée du Mont de Piété et de la Condition des Soies,"6, rue Saluces, Avignon, 84000",Activité,5826,69
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Kouk – cantine de quartier,"1 rue henri fabre, Avignon, France",Restaurant,6442,77
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,0,0
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,L’Emulsion,"1 rue de l'Hôpital, Avignon, France",Restaurant,12846,154
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Les Remparts d’Avignon,"Avignon, 84000",Activité,6203,74
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,L’aRoma,"43 rue de la république, Avignon, France",Restaurant,6538,78
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Chez Mamie,"41 – 43 rue Carnot, Avignon, France",Restaurant,5998,71
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Brigitte coffee shop,"3, Place Saint-Marc, Avignon, France",Restaurant,6226,74
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Restaurant de l’Hôtel La Ferme,"110 chemin des Bois, Avignon, France",Restaurant,3567,42
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Chapelle Saint-Louis,"Rue du Portail Boquier, Avignon, 84000",Activité,6586,79
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Le Bouzouki,"13 Chemin du Polygone, Avignon, France",Restaurant,6044,72
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Musée Pierre-de-Luxembourg,"3 rue de la République, Villeneuve-lez-Avignon, 30400",Activité,6216,74
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,La Table des Chartreux,"RD 6580, Avignon, France",Restaurant,9956,119
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Chapelle de l’Agache,"Place de l'église, Caumont-sur-Durance, 84510, Avignon, France",Activité,11073,132
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Najeti Hôtel la Magnaneraie – Bar à Manger,"37 rue Camp de Bataille, Avignon, France",Restaurant,6873,82
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,L’Heure Bleue,"5 rue de la république, Avignon, France",Restaurant,6248,74
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Chez Ju,"9 rue de la République, Avignon, France",Restaurant,4900,58
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Hiély-Lucullus,"5, rue de la République, Avignon, France",Restaurant,6248,74
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,La Chartreuse – Centre national des écritures du spectacle,"58 rue de la République, Villeneuve-lez-Avignon, 30400",Activité,6096,73
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,Les Terrasses du Lac – Restaurant du Golf du Grand Avignon,"Chemin de la Banastière, Avignon, France",Restaurant,2247,26
Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,La Mirande – Le Bistrot “La Salle à Manger”,"4, place de l'Amirande, Avignon, France",Restaurant,6031,72
